Model,Resampling,Oversampling Quantity,SNS,SNS STD,PRE,PRE STD,F1,F1 STD,SPC,SPC STD,GMN,GMN STD
SVM,BorderlineSMOTE-1,50%,0.927264382,0.000974456,0.930522167,0.002206719,0.924751695,0.000740207,0.996000558,0.00026532,0.961018054,0.000632965
SVM,BorderlineSMOTE-1,60%,0.927263934,0.000701007,0.930607273,0.002004337,0.924591062,0.001227892,0.995957195,0.000222259,0.960996941,0.000470483
SVM,BorderlineSMOTE-1,70%,0.932193641,0.005357714,0.934502431,0.00561971,0.931534597,0.005437092,0.996208977,0.000458608,0.963666532,0.002991136
SVM,BorderlineSMOTE-1,80%,0.931236794,0.005492869,0.933442874,0.0057404,0.930451542,0.005581152,0.996104453,0.00042832,0.963121063,0.00304756
SVM,BorderlineSMOTE-1,90%,0.927126985,0.000564058,0.930493107,0.002015341,0.924700143,0.001050277,0.995953081,0.000246987,0.960924007,0.00041146
SVM,BorderlineSMOTE-1,100%,0.927127434,0.000837507,0.930319296,0.001947862,0.924378444,0.001127834,0.995957265,0.0002391,0.960926221,0.000549365
SVM,SMOTE,0%,0.925623689,0.000971764,0.929344319,0.001796977,0.92326049,0.001019106,0.99589299,0.000181309,0.960115602,0.000591385
SVM,SMOTE,10%,0.933013539,0.005085611,0.935179094,0.005439375,0.932279604,0.005118902,0.996182231,0.000354342,0.964077527,0.002798946
SVM,SMOTE,20%,0.931922436,0.00672451,0.934174031,0.007056569,0.931214461,0.006839403,0.996173754,0.00050383,0.963507251,0.003719905
SVM,SMOTE,30%,0.932193193,0.005084266,0.934117101,0.005439038,0.931368574,0.005140217,0.996175302,0.000399537,0.963650303,0.002821182
SVM,SMOTE,40%,0.933014437,0.005632509,0.935293434,0.00571757,0.932382448,0.005702267,0.996311997,0.000459577,0.964140162,0.003132599
SVM,SMOTE,50%,0.932605385,0.006315459,0.93453247,0.006762839,0.931798701,0.00634163,0.996238987,0.000490445,0.963892465,0.00350096
SVM,SMOTE,60%,0.933423937,0.005223009,0.935479185,0.005708612,0.932700585,0.005359359,0.996253,0.000441918,0.964323715,0.002911851
SVM,SMOTE,70%,0.932329693,0.004947765,0.93456595,0.005557725,0.931629461,0.005195904,0.996213083,0.000446957,0.963739362,0.002773437
SVM,SMOTE,80%,0.932877488,0.005495561,0.934822905,0.005859986,0.932113998,0.005605373,0.996207523,0.000399198,0.964018966,0.00303268
SVM,SMOTE,90%,0.933423937,0.005223009,0.935327275,0.005563212,0.932649934,0.005322274,0.996218998,0.000412998,0.964307223,0.002897812
SVM,SMOTE,100%,0.932878385,0.006042458,0.934934457,0.006359039,0.93213958,0.006177526,0.996237309,0.000497847,0.964033169,0.003363034
SVM,BorderlineSMOTE-2,0%,0.931646295,0.005083368,0.933819177,0.005301281,0.930925842,0.005101631,0.996145406,0.000387953,0.963353113,0.002815794
SVM,BorderlineSMOTE-2,10%,0.932467539,0.005631612,0.9346192,0.005800024,0.931721291,0.005667788,0.996206766,0.00044078,0.963806618,0.003123688
SVM,BorderlineSMOTE-2,20%,0.931920192,0.005357266,0.934107089,0.005610434,0.931153269,0.005453607,0.996182341,0.000459231,0.963512299,0.002991545
SVM,BorderlineSMOTE-2,30%,0.927264382,0.000974456,0.930321085,0.002109226,0.924519324,0.001043086,0.995959502,0.00023071,0.96099824,0.000616259
SVM,BorderlineSMOTE-2,40%,0.932878385,0.006042458,0.935210111,0.006281653,0.932183071,0.006175645,0.99623961,0.00045987,0.964034227,0.003344663
SVM,BorderlineSMOTE-2,50%,0.931373295,0.005356369,0.933797599,0.005753437,0.930684197,0.005505894,0.996162665,0.00048711,0.963220058,0.003005282
SVM,BorderlineSMOTE-2,60%,0.932467988,0.005905061,0.934605233,0.006237573,0.931734318,0.006031515,0.99622196,0.00050224,0.96381388,0.003294762
SVM,BorderlineSMOTE-2,70%,0.92740178,0.001384854,0.930582997,0.002551167,0.924676213,0.000550246,0.995972689,0.000262425,0.961075697,0.000844184
SVM,BorderlineSMOTE-2,80%,0.931510692,0.005766766,0.93383118,0.005851171,0.930737921,0.005821678,0.996136363,0.000451319,0.963277756,0.003199957
SVM,BorderlineSMOTE-2,90%,0.927400883,0.000837956,0.930600968,0.001913271,0.924710968,0.001185414,0.995969061,0.000232053,0.961073609,0.000546152
SVM,BorderlineSMOTE-2,100%,0.927537831,0.000974905,0.930729923,0.002034322,0.924734412,0.000971907,0.995971947,0.000218518,0.961145931,0.000610553
SVM,SVMSMOTE,0%,0.926854433,0.001110508,0.929995752,0.00217762,0.924209902,0.000888393,0.995965578,0.000218194,0.960788681,0.000680827
SVM,SVMSMOTE,10%,0.934521322,0.007412395,0.936590929,0.007557991,0.933733645,0.007454914,0.996354645,0.000610477,0.964936366,0.004122488
SVM,SVMSMOTE,20%,0.932878385,0.006042458,0.934547736,0.006602613,0.932111807,0.006433133,0.996274252,0.000526368,0.964051084,0.003376887
SVM,SVMSMOTE,30%,0.932741436,0.00590551,0.935329745,0.005850333,0.9321132,0.005747463,0.996295748,0.000450897,0.963990818,0.003269847
SVM,SVMSMOTE,40%,0.932743231,0.006999305,0.934768183,0.006653016,0.931946991,0.007015453,0.996240617,0.000566464,0.963963442,0.003890893
SVM,SVMSMOTE,50%,0.932741885,0.006178959,0.934542015,0.006114983,0.932060393,0.006352983,0.996286142,0.000500963,0.963986052,0.003435361
SVM,SVMSMOTE,60%,0.93069214,0.006859216,0.932588466,0.007264436,0.929825192,0.007328459,0.996099272,0.000571946,0.962834907,0.003824522
SVM,SVMSMOTE,70%,0.933833886,0.005086957,0.935597187,0.00495793,0.933024367,0.005294566,0.996379193,0.000459719,0.96459674,0.002849812
SVM,SVMSMOTE,80%,0.933838373,0.007821447,0.936108988,0.007728334,0.933333373,0.00793951,0.996453173,0.000635896,0.964630645,0.004347534
SVM,SVMSMOTE,90%,0.931783692,0.005493766,0.934274723,0.006022194,0.931324274,0.005917461,0.996367369,0.000496979,0.963531061,0.003080797
SVM,SVMSMOTE,100%,0.933698732,0.006043804,0.935432393,0.006090782,0.932991722,0.006182676,0.996470333,0.000470805,0.964569702,0.003349712
SVM,RandomOversampler,0%,0.925504237,0.011499323,0.923093816,0.016032901,0.92240349,0.013751114,0.995822087,0.000794851,0.96000334,0.006347331
SVM,RandomOversampler,10%,0.927402677,0.001931752,0.930695943,0.003005134,0.924699912,5.3362E-05,0.995974485,0.000293727,0.961076826,0.001142666
SVM,RandomOversampler,20%,0.932056693,0.005220766,0.933952216,0.005594099,0.931206897,0.005319767,0.996198434,0.000425624,0.963590786,0.002904565
SVM,RandomOversampler,30%,0.932056244,0.004947317,0.93420928,0.005497824,0.931343246,0.005180205,0.996158299,0.000397518,0.963571466,0.002749573
SVM,RandomOversampler,40%,0.932331039,0.005768112,0.934409998,0.006288287,0.93156586,0.005934301,0.996153058,0.000437777,0.963709887,0.003192909
SVM,RandomOversampler,50%,0.932056244,0.004947317,0.934175129,0.005228186,0.931282098,0.005077625,0.996155079,0.000415752,0.96356993,0.002758388
SVM,RandomOversampler,60%,0.932331936,0.00631501,0.934081705,0.00668476,0.931493609,0.006421811,0.996195411,0.000521351,0.96373011,0.003516055
SVM,RandomOversampler,70%,0.932601796,0.004127867,0.934605164,0.004587146,0.931835883,0.004257318,0.996197673,0.000369951,0.963873394,0.002312124
SVM,RandomOversampler,80%,0.932604039,0.005495112,0.934871392,0.005957434,0.931935664,0.00565726,0.99618476,0.000438621,0.963866706,0.003051878
SVM,RandomOversampler,90%,0.932740091,0.005085163,0.934696699,0.00554023,0.931915889,0.00519758,0.996222099,0.000444887,0.963955637,0.002842929
SVM,RandomOversampler,100%,0.93233059,0.005494663,0.934323966,0.005980351,0.931537843,0.005668072,0.996189018,0.000459769,0.963727474,0.003062266
SVM,SMOTETomek,0%,0.930552948,0.005355023,0.933106408,0.005323898,0.930001993,0.005368816,0.996187557,0.000433461,0.962807722,0.002979808
SVM,SMOTETomek,10%,0.932058936,0.00658801,0.9345941,0.006719508,0.931181327,0.006965334,0.996212112,0.000588226,0.963596731,0.003689986
SVM,SMOTETomek,20%,0.933011745,0.003991816,0.93488442,0.004254848,0.932255932,0.004191644,0.996228708,0.000297202,0.964100308,0.00220623
SVM,SMOTETomek,30%,0.933014885,0.005905958,0.934587627,0.006078013,0.932152282,0.006031002,0.996225182,0.000444164,0.964097961,0.003266305
SVM,SMOTETomek,40%,0.93219409,0.005631163,0.93416029,0.006027517,0.931438457,0.005794777,0.996194083,0.0004613,0.963659179,0.00313376
SVM,SMOTETomek,50%,0.933151834,0.006042907,0.935502359,0.006542075,0.932559238,0.00624987,0.996254567,0.000515722,0.964182828,0.003371519
SVM,SMOTETomek,60%,0.932193193,0.005084266,0.934361663,0.005465755,0.93158149,0.005230177,0.996209132,0.000428445,0.963666701,0.002835205
SVM,SMOTETomek,70%,0.93260359,0.005221663,0.934597755,0.005417932,0.931810087,0.005306479,0.996242147,0.000430049,0.9638946,0.002906493
SVM,SMOTETomek,80%,0.932741885,0.006178959,0.93474616,0.00633579,0.931978339,0.006274954,0.996251134,0.000495834,0.963969108,0.003432827
SVM,SMOTETomek,90%,0.932330141,0.005221214,0.934383215,0.005580073,0.931550766,0.005389187,0.996204562,0.000474241,0.963735152,0.002927955
SVM,SMOTETomek,100%,0.933561783,0.005906856,0.935560266,0.006269083,0.932794239,0.005985742,0.996249873,0.000452297,0.964392445,0.003269909
SVM,SMOTEENN,0%,0.927266177,0.002068252,0.930608081,0.003118485,0.924666039,0.000102301,0.995993976,0.000279548,0.961015426,0.001206631
SVM,SMOTEENN,10%,0.907316519,0.009418622,0.919897327,0.009924822,0.903027812,0.012289906,0.995260575,0.000873627,0.950261003,0.005349393
SVM,SMOTEENN,20%,0.909774419,0.007508517,0.92032623,0.010603001,0.904875989,0.010634782,0.995413585,0.000899846,0.951624709,0.004357147
SVM,SMOTEENN,30%,0.917019245,0.006563335,0.920529565,0.013018884,0.913615647,0.007293076,0.995760272,0.000664153,0.955574025,0.003738354
SVM,SMOTEENN,40%,0.918928901,0.003831986,0.920993644,0.00999838,0.915460246,0.004207478,0.995859085,0.000387953,0.956619268,0.00218092
SVM,SMOTEENN,50%,0.920166375,0.008072463,0.916288773,0.009517999,0.91622621,0.008396848,0.995958387,0.000818423,0.957305037,0.00459254
SVM,SMOTEENN,60%,0.918380209,0.002737293,0.913505049,0.005252504,0.913992419,0.003510345,0.995754112,0.000506817,0.956284201,0.001668501
SVM,SMOTEENN,70%,0.924664599,0.000260326,0.929577476,0.001796618,0.922683005,0.002195647,0.996075488,0.000291322,0.959706031,5.24677E-06
SVM,SMOTEENN,80%,0.925350689,0.001244765,0.929451651,0.001927129,0.923208906,0.000955622,0.995953176,8.51563E-05,0.960002912,0.000686731
SVM,SMOTEENN,90%,0.927815318,0.003436394,0.931306946,0.004658729,0.925176713,0.001546394,0.9960591,0.000463949,0.961330572,0.002004154
SVM,SMOTEENN,100%,0.925762881,0.002475958,0.929669608,0.003485425,0.923638405,0.000669417,0.995960496,0.000396246,0.960219799,0.001475072
SVM,SWIM-Maha,0%,0.927266177,0.002068252,0.930608081,0.003118485,0.924666039,0.000102301,0.995993976,0.000279548,0.961015426,0.001206631
SVM,SWIM-Maha,10%,0.932058487,0.006314561,0.934856766,0.006862998,0.931596023,0.006728164,0.996145089,0.000476093,0.963564363,0.0034943
SVM,SWIM-Maha,20%,0.933013091,0.004812163,0.936055603,0.005065155,0.932536065,0.005106264,0.996224559,0.000343532,0.964098113,0.002652486
SVM,SWIM-Maha,30%,0.9310985,0.004535573,0.933987526,0.004432749,0.930677848,0.004565213,0.996079669,0.000251515,0.963038597,0.002467179
SVM,SWIM-Maha,40%,0.931512935,0.007134011,0.934822037,0.007333044,0.931783241,0.007238527,0.996304117,0.000580952,0.963357959,0.003969868
SVM,SWIM-Maha,50%,0.92781801,0.005077087,0.932156883,0.005751754,0.928405222,0.005111206,0.99608064,0.000419747,0.961340555,0.002832834
SVM,SWIM-Maha,60%,0.93096514,0.006586216,0.934592686,0.006634686,0.931010179,0.006696292,0.996252205,0.000494785,0.963050383,0.00364579
SVM,SWIM-Maha,70%,0.927546356,0.006170434,0.931970909,0.005513911,0.928075324,0.006173148,0.99612365,0.00050493,0.961219089,0.003440871
SVM,SWIM-Maha,80%,0.927545907,0.005896985,0.930859194,0.006453365,0.927775577,0.006189669,0.99599411,0.00045692,0.961156711,0.003275833
SVM,SWIM-Maha,90%,0.927135061,0.005486139,0.931206148,0.006840896,0.927287821,0.006246119,0.996148222,0.000504273,0.961018825,0.003086587
SVM,SWIM-Maha,100%,0.912393046,0.020228154,0.920502527,0.017211822,0.912670138,0.020748855,0.99526749,0.001141457,0.952877108,0.0111105
LRC,BorderlineSMOTE-1,0%,0.940948044,0.007833111,0.941858373,0.008234597,0.93917406,0.008086544,0.996626915,0.00051625,0.968380018,0.004281612
LRC,BorderlineSMOTE-1,10%,0.940537198,0.007422265,0.941819058,0.007833427,0.939140518,0.00774681,0.996670211,0.000492749,0.968190366,0.004059635
LRC,BorderlineSMOTE-1,20%,0.940261955,0.006328021,0.942073397,0.006504042,0.939109211,0.006433422,0.996688467,0.000410452,0.968059344,0.003456915
LRC,BorderlineSMOTE-1,30%,0.939989852,0.007147919,0.942161162,0.007714545,0.939075552,0.007401372,0.996720902,0.00046132,0.967933669,0.003904253
LRC,BorderlineSMOTE-1,40%,0.939988057,0.006054123,0.942390517,0.006673411,0.939126787,0.006117057,0.996735276,0.000408578,0.967941494,0.003315498
LRC,BorderlineSMOTE-1,50%,0.939168159,0.006326226,0.941820021,0.006904822,0.938503444,0.006403545,0.996705984,0.000462502,0.967504686,0.00348306
LRC,BorderlineSMOTE-1,60%,0.938892915,0.005231982,0.941837207,0.006000173,0.938281348,0.005272874,0.996713172,0.000404441,0.967367919,0.002891615
LRC,BorderlineSMOTE-1,70%,0.939303313,0.005369379,0.942266694,0.006218231,0.938793426,0.005333194,0.996789825,0.000427973,0.967616371,0.002973358
LRC,BorderlineSMOTE-1,80%,0.938756864,0.005641931,0.941640547,0.006226374,0.93816883,0.005560634,0.996678042,0.000410236,0.967280219,0.00310577
LRC,BorderlineSMOTE-1,90%,0.939165467,0.004685533,0.942005338,0.005371292,0.938684525,0.004731656,0.996753694,0.000381794,0.967528647,0.002598833
LRC,BorderlineSMOTE-1,100%,0.937388273,0.004819341,0.940509795,0.005357408,0.936955093,0.00477221,0.996667375,0.000343138,0.966570709,0.002651091
LRC,SMOTE,0%,0.940948044,0.007833111,0.941858373,0.008234597,0.93917406,0.008086544,0.996626915,0.00051625,0.968380018,0.004281612
LRC,SMOTE,10%,0.940127249,0.007558317,0.941773445,0.008259364,0.93899418,0.008063573,0.996638355,0.00055528,0.967963718,0.004160767
LRC,SMOTE,20%,0.940128595,0.008378663,0.941712442,0.008802244,0.939020539,0.008780804,0.996662332,0.000564318,0.967974401,0.004587533
LRC,SMOTE,30%,0.939990749,0.007694817,0.941721671,0.008226822,0.93910682,0.008025494,0.996726906,0.000562174,0.967936187,0.004234819
LRC,SMOTE,40%,0.938895607,0.006872675,0.94086725,0.007601653,0.938031683,0.00725603,0.99668379,0.000572136,0.967352772,0.003818183
LRC,SMOTE,50%,0.939580351,0.007557419,0.941536255,0.008337622,0.938815676,0.007873971,0.996753948,0.000612231,0.967738344,0.004189215
LRC,SMOTE,60%,0.940262403,0.00660147,0.942292558,0.007211178,0.939504562,0.00689119,0.996763167,0.00054069,0.968095603,0.00366105
LRC,SMOTE,70%,0.938895159,0.006599226,0.941071988,0.007562464,0.938136023,0.007005072,0.996668038,0.000521381,0.967345282,0.003652657
LRC,SMOTE,80%,0.938211312,0.00646138,0.940450176,0.007135971,0.937499052,0.006729676,0.996669406,0.000537717,0.966993843,0.003590691
LRC,SMOTE,90%,0.938074812,0.00659788,0.940361255,0.007285759,0.937290461,0.006941495,0.99663136,0.000505162,0.966904762,0.003645413
LRC,SMOTE,100%,0.939032107,0.006736175,0.941199102,0.007621787,0.938370559,0.007043678,0.996742284,0.000548763,0.967451675,0.003736381
LRC,BorderlineSMOTE-2,0%,0.940948044,0.007833111,0.941858373,0.008234597,0.93917406,0.008086544,0.996626915,0.00051625,0.968380018,0.004281612
LRC,BorderlineSMOTE-2,10%,0.940948044,0.007833111,0.942509054,0.008501511,0.939654231,0.008267005,0.996690756,0.000521413,0.968411043,0.004284241
LRC,BorderlineSMOTE-2,20%,0.939168159,0.006326226,0.941192114,0.006736253,0.937968379,0.006390075,0.996652635,0.000430042,0.967478744,0.003467224
LRC,BorderlineSMOTE-2,30%,0.939716403,0.00714747,0.941840987,0.007708606,0.938920746,0.00723371,0.996710469,0.000433979,0.967787754,0.003891233
LRC,BorderlineSMOTE-2,40%,0.940809301,0.006602367,0.943072383,0.007008346,0.939994328,0.006699172,0.996765796,0.000431362,0.968378214,0.003607497
LRC,BorderlineSMOTE-2,50%,0.93889471,0.006325777,0.9411593,0.006613062,0.938050018,0.006303912,0.996693193,0.000454602,0.967357605,0.003479418
LRC,BorderlineSMOTE-2,60%,0.939169056,0.006873124,0.941713501,0.007699275,0.938399164,0.006977727,0.996730189,0.000469112,0.967515983,0.003768013
LRC,BorderlineSMOTE-2,70%,0.938482966,0.005368033,0.941373559,0.006072248,0.93794108,0.005306,0.996676821,0.000381859,0.967138852,0.002951263
LRC,BorderlineSMOTE-2,80%,0.93889471,0.006325777,0.94163294,0.006887897,0.938357319,0.006335821,0.996749298,0.000436801,0.967384804,0.003470865
LRC,BorderlineSMOTE-2,90%,0.93807212,0.004957187,0.940980192,0.005694995,0.937531576,0.004999667,0.996685703,0.000359064,0.966931953,0.002729036
LRC,BorderlineSMOTE-2,100%,0.93903121,0.006189277,0.94180339,0.006816054,0.938526191,0.006261785,0.996788583,0.000477924,0.967474469,0.003420342
LRC,SVMSMOTE,0%,0.940948044,0.007833111,0.941858373,0.008234597,0.93917406,0.008086544,0.996626915,0.00051625,0.968380018,0.004281612
LRC,SVMSMOTE,10%,0.940811544,0.007969612,0.94183903,0.008155345,0.939294564,0.008337914,0.996665737,0.000559871,0.96832844,0.004373398
LRC,SVMSMOTE,20%,0.940401147,0.007832214,0.941519503,0.008257573,0.938974389,0.0081981,0.996703307,0.000517528,0.968135653,0.004283014
LRC,SVMSMOTE,30%,0.939169505,0.007146573,0.940504442,0.007352878,0.937890891,0.007343431,0.996640969,0.000483129,0.967472442,0.003915516
LRC,SVMSMOTE,40%,0.939852903,0.00701097,0.94136254,0.007453847,0.938591137,0.006956151,0.996691777,0.000503957,0.967849335,0.00385464
LRC,SVMSMOTE,50%,0.940810198,0.007149265,0.942466582,0.007880057,0.93981708,0.007472588,0.996734394,0.000461818,0.968362507,0.003903704
LRC,SVMSMOTE,60%,0.938074812,0.00659788,0.939898761,0.007667191,0.936810333,0.007006038,0.996623762,0.000516425,0.966901095,0.003650864
LRC,SVMSMOTE,70%,0.939030762,0.005915828,0.940917089,0.007365442,0.937962835,0.006353042,0.996712178,0.000434297,0.967437517,0.003258193
LRC,SVMSMOTE,80%,0.938893813,0.00577888,0.940908836,0.007144352,0.937850888,0.006185768,0.996740372,0.000483366,0.967380921,0.003211699
LRC,SVMSMOTE,90%,0.940400698,0.007558765,0.941807126,0.008357666,0.939249114,0.00785664,0.9967393,0.000511829,0.968153431,0.004139552
LRC,SVMSMOTE,100%,0.939715505,0.006600572,0.941082813,0.007249387,0.938478175,0.006777024,0.996781754,0.000507986,0.967822986,0.003645652
LRC,RandomOversampler,0%,0.940948044,0.007833111,0.941858373,0.008234597,0.93917406,0.008086544,0.996626915,0.00051625,0.968380018,0.004281612
LRC,RandomOversampler,10%,0.940536749,0.007148816,0.94182,0.007540946,0.939207302,0.007552335,0.99664972,0.000529329,0.968180756,0.00393662
LRC,RandomOversampler,20%,0.940536749,0.007148816,0.942089633,0.007718252,0.939363004,0.00750612,0.99668164,0.00051389,0.968196233,0.003929176
LRC,RandomOversampler,30%,0.939854697,0.008104766,0.941495815,0.008746954,0.938889946,0.008459335,0.996709439,0.000555682,0.967856813,0.00444299
LRC,RandomOversampler,40%,0.939443851,0.007693919,0.941927349,0.008892218,0.938605179,0.008253023,0.996746086,0.000578772,0.967663902,0.004243523
LRC,RandomOversampler,50%,0.9393078,0.008103868,0.941187674,0.008855164,0.938476146,0.008405914,0.996673366,0.000595465,0.967557737,0.004462904
LRC,RandomOversampler,60%,0.9399903,0.007421368,0.942018055,0.00812803,0.939074816,0.007806087,0.996747895,0.000565723,0.96794668,0.004095787
LRC,RandomOversampler,70%,0.938759556,0.007282624,0.941063635,0.008280357,0.938005729,0.007727792,0.996700467,0.000560791,0.967290017,0.004024152
LRC,RandomOversampler,80%,0.939445197,0.008514266,0.941900793,0.009245945,0.938756273,0.008855013,0.996750652,0.000629176,0.967665215,0.004690505
LRC,RandomOversampler,90%,0.938211761,0.006734829,0.94077046,0.007612852,0.937351743,0.007011564,0.996710137,0.000538931,0.967013377,0.003732267
LRC,RandomOversampler,100%,0.938896505,0.007419573,0.94157795,0.008275812,0.938328294,0.007719624,0.996740512,0.000546791,0.967379724,0.004087727
LRC,SMOTETomek,0%,0.940948044,0.007833111,0.941858373,0.008234597,0.93917406,0.008086544,0.996626915,0.00051625,0.968380018,0.004281612
LRC,SMOTETomek,10%,0.939171748,0.008513817,0.94073,0.008829046,0.937723409,0.009160829,0.996597393,0.000617982,0.967449961,0.004685121
LRC,SMOTETomek,20%,0.940262852,0.006874919,0.942024488,0.007702934,0.939263718,0.007408574,0.996719624,0.000551725,0.968074241,0.003807111
LRC,SMOTETomek,30%,0.939579454,0.007010521,0.941250511,0.007568338,0.938704492,0.007395795,0.996642453,0.000523201,0.967684612,0.003864158
LRC,SMOTETomek,40%,0.939306454,0.007283522,0.941402147,0.00799665,0.938501436,0.007607648,0.996676792,0.000572225,0.96756027,0.004029109
LRC,SMOTETomek,50%,0.939715505,0.006600572,0.941777426,0.007176375,0.939015418,0.0067997,0.99672645,0.000529718,0.967796171,0.003656115
LRC,SMOTETomek,60%,0.939443402,0.00742047,0.941533257,0.008365062,0.938644346,0.00777907,0.996654983,0.000559186,0.967619938,0.004093018
LRC,SMOTETomek,70%,0.939441159,0.006053226,0.941712935,0.006674119,0.938652815,0.006350965,0.996751764,0.000488263,0.967667988,0.00335459
LRC,SMOTETomek,80%,0.938895159,0.006599226,0.941244182,0.007388975,0.938192697,0.006961441,0.996706001,0.000519909,0.967363702,0.003652002
LRC,SMOTETomek,90%,0.938619915,0.005504982,0.941030243,0.006323224,0.937989892,0.005794118,0.996670814,0.000500012,0.967206466,0.003078958
LRC,SMOTETomek,100%,0.939304659,0.006189726,0.941895931,0.007103564,0.938647735,0.006463718,0.99674452,0.000520162,0.967594002,0.003440578
LRC,SMOTEENN,0%,0.940948044,0.007833111,0.941858373,0.008234597,0.93917406,0.008086544,0.996626915,0.00051625,0.968380018,0.004281612
LRC,SMOTEENN,10%,0.924813212,0.006986295,0.933952555,0.00972639,0.926240229,0.008265918,0.996327887,0.000679067,0.959899116,0.003952837
LRC,SMOTEENN,20%,0.930008742,0.006994819,0.934144291,0.00789006,0.929666968,0.007891907,0.996272894,0.000472673,0.962564802,0.003848228
LRC,SMOTEENN,30%,0.931368808,0.002621879,0.939618829,0.006184164,0.932882076,0.003670314,0.996698278,0.000522185,0.963479356,0.001608529
LRC,SMOTEENN,40%,0.932466193,0.004811265,0.937204744,0.005748206,0.932703248,0.004996716,0.996529039,0.000446403,0.963962905,0.002702812
LRC,SMOTEENN,50%,0.934526706,0.010693782,0.939005812,0.010683885,0.934691581,0.010801539,0.996627474,0.00067576,0.965063732,0.005848957
LRC,SMOTEENN,60%,0.932745026,0.008093101,0.938027526,0.008487252,0.933156672,0.00834793,0.99661052,0.000593235,0.964141238,0.004469784
LRC,SMOTEENN,70%,0.936705773,0.005501842,0.940341019,0.006525277,0.936515889,0.005773224,0.996718252,0.000496926,0.966242721,0.003078553
LRC,SMOTEENN,80%,0.937257157,0.008237228,0.940256614,0.009145747,0.936775809,0.008500552,0.996797016,0.000727336,0.966560897,0.004600096
LRC,SMOTEENN,90%,0.934381681,0.005634753,0.93849675,0.00721941,0.934094962,0.006151385,0.996578983,0.000617047,0.964975818,0.003208388
LRC,SMOTEENN,100%,0.934379887,0.004540957,0.93806899,0.006027065,0.934024692,0.004824991,0.996548714,0.000484825,0.964961461,0.002579531
LRC,SWIM-Maha,0%,0.940948044,0.007833111,0.941858373,0.008234597,0.93917406,0.008086544,0.996626915,0.00051625,0.968380018,0.004281612
LRC,SWIM-Maha,10%,0.94081289,0.008789958,0.942282455,0.008342949,0.939806887,0.009207899,0.996719064,0.000620892,0.968353405,0.004825336
LRC,SWIM-Maha,20%,0.941087236,0.009337305,0.943939581,0.009973046,0.940627859,0.009803751,0.996728997,0.000644167,0.968498199,0.005117707
LRC,SWIM-Maha,30%,0.940262403,0.00660147,0.943487993,0.0072247,0.939940839,0.007065393,0.99684555,0.000612108,0.968135721,0.00369586
LRC,SWIM-Maha,40%,0.94300093,0.009066996,0.94563112,0.009511389,0.942856256,0.009496227,0.996964363,0.000701043,0.969597677,0.005002361
LRC,SWIM-Maha,50%,0.940128595,0.008378663,0.942778586,0.008716377,0.940017278,0.008709508,0.996712334,0.000619032,0.967998792,0.004614204
LRC,SWIM-Maha,60%,0.939991646,0.008241714,0.942799982,0.008587635,0.9397584,0.008441699,0.996756676,0.000589561,0.967950044,0.004529762
LRC,SWIM-Maha,70%,0.940538993,0.008516061,0.943788154,0.008962864,0.94059246,0.008697757,0.9968541,0.000697215,0.968278776,0.004722312
LRC,SWIM-Maha,80%,0.939579903,0.00728397,0.943004978,0.008010626,0.93964306,0.007605316,0.996843746,0.000588702,0.967782176,0.004037124
LRC,SWIM-Maha,90%,0.940401147,0.007832214,0.943771217,0.008208759,0.940341413,0.008064111,0.99686081,0.000593195,0.968212287,0.004320059
LRC,SWIM-Maha,100%,0.939991646,0.008241714,0.942899903,0.008862409,0.939995254,0.00854525,0.996813198,0.000591604,0.967977493,0.004530866
KNN,BorderlineSMOTE-1,0%,0.900612759,0.006809865,0.900471939,0.01082742,0.897018619,0.009166808,0.9940333,0.00053138,0.946164902,0.003830094
KNN,BorderlineSMOTE-1,10%,0.873395843,0.001432971,0.889135396,0.006153778,0.876584755,0.001503186,0.99386882,0.000260211,0.931686902,0.00088627
KNN,BorderlineSMOTE-1,20%,0.866964185,0.001995684,0.885564047,0.000810326,0.871149914,0.002668109,0.993733659,1.71925E-05,0.928186602,0.001076337
KNN,BorderlineSMOTE-1,30%,0.86341563,0.001826769,0.884334855,0.003777345,0.867511314,0.000671156,0.993617398,0.00014332,0.92623105,0.001046636
KNN,BorderlineSMOTE-1,40%,0.851512303,0.003251552,0.876694642,0.001071558,0.856410482,0.004434196,0.99307803,0.000184736,0.919573472,0.001841261
KNN,BorderlineSMOTE-1,50%,0.849334133,0.002487286,0.874304802,0.004070435,0.85406775,0.00074704,0.992931671,8.75396E-05,0.918329493,0.001385154
KNN,BorderlineSMOTE-1,60%,0.851660916,0.003995068,0.876962444,0.005582902,0.856835861,0.003349287,0.993130837,0.000329183,0.919677498,0.002309494
KNN,BorderlineSMOTE-1,70%,0.848376389,0.002075542,0.874296412,0.004608941,0.852771197,0.00104389,0.992936106,0.00010042,0.917813919,0.001169123
KNN,BorderlineSMOTE-1,80%,0.846728068,0.002575781,0.87317648,0.001263909,0.851723204,0.003960993,0.992820092,0.000165006,0.916867984,0.001470769
KNN,BorderlineSMOTE-1,90%,0.843318257,0.002477416,0.870007164,0.003429299,0.848175446,0.001087305,0.992557279,5.06229E-05,0.914898864,0.001367183
KNN,BorderlineSMOTE-1,100%,0.846043324,0.003260525,0.872967125,0.001145749,0.850850989,0.00426976,0.99275258,0.000297231,0.916465515,0.001903162
