Model,Resampling,Oversampling Quantity,SNS,SNS STD,PRE,PRE STD,F1,F1 STD,SPC,SPC STD,GMN,GMN STD
RandomForest,SVMSMOTE,70%,0.928220034,0.001550331,0.925766334,0.005258719,0.923561099,0.002352154,0.995731339,8.58E-05,0.961382907,0.000780622
RandomForest,SVMSMOTE,80%,0.928082861,0.001408067,0.924585957,0.002040525,0.923616773,0.001687332,0.995714488,0.000236469,0.961303853,0.000797634
RandomForest,SVMSMOTE,90%,0.928082768,0.001966161,0.92482967,0.002511126,0.923763366,0.002391843,0.995783004,0.000204806,0.961336629,0.001078052
RandomForest,SVMSMOTE,100%,0.9280823,0.005571288,0.92581205,0.008597042,0.92354709,0.005472616,0.995728075,0.000348743,0.961306476,0.003032896
RandomForest,SWIM-Maha,0%,0.925894733,0.004015761,0.917715746,0.003566963,0.919625238,0.003960191,0.995349471,0.000200564,0.959992085,0.002157261
RandomForest,SWIM-Maha,10%,0.895135256,0.001605363,0.891891594,0.003725537,0.89053192,0.00412936,0.993813664,0.000136082,0.94318452,0.000910343
RandomForest,SWIM-Maha,20%,0.900610067,0.005169172,0.898997085,0.008176924,0.896592381,0.006881399,0.994262083,0.000368623,0.946274796,0.002891072
RandomForest,SWIM-Maha,30%,0.896786269,0.00789738,0.895580474,0.011627474,0.892796122,0.01058942,0.994127686,0.000776677,0.944195797,0.004526348
RandomForest,SWIM-Maha,40%,0.894866742,0.004612852,0.895021581,0.007538776,0.891887368,0.007014171,0.994291498,0.000399035,0.943267389,0.002620467
RandomForest,SWIM-Maha,50%,0.894592396,0.004065506,0.892666292,0.007690505,0.890433501,0.005839889,0.994170426,0.000188821,0.943065792,0.002232466
RandomForest,SWIM-Maha,60%,0.894591948,0.003792057,0.893870282,0.009578414,0.891224937,0.006608008,0.994140214,0.000356651,0.943051686,0.002167905
RandomForest,SWIM-Maha,70%,0.895547,0.002563107,0.897415964,0.005551479,0.892117384,0.004344336,0.994212391,0.000425539,0.943590274,0.001552243
RandomForest,SWIM-Maha,80%,0.900340656,0.007629763,0.899640905,0.011121742,0.897145917,0.009740883,0.994645086,0.000571039,0.94631149,0.004281379
RandomForest,SWIM-Maha,90%,0.894599126,0.008167239,0.896144043,0.011183707,0.892371907,0.010245567,0.994174445,0.000670819,0.943065054,0.004623103
RandomForest,SWIM-Maha,100%,0.895551038,0.005024147,0.89784465,0.010282204,0.893629458,0.007235111,0.994323477,0.00055158,0.943642799,0.002908725
